FECHA_SCRAP,CATEGORIA,FUNCION,EMPRESA,PUESTO,DESCRIPCION,URL
30/05/2024 02:19,,,ISOLA BRUCE ABOGADOS SC,GESTORA DE COBRANZAS,"En Isola Bruce Abogados SC. nos encontramos en la búsqueda de una gestora de cobranza para el área de Call center.REQUISITOS PARA GESTORA:*Tener amplia experiencia*Manejo de Office a nivel avanzadoHORARIO:*Lunes a viernes de 8:30 am - 5:15 pmCOMPETENCIAS Proactiva. Comunicación efectiva. Trabajo en equipo. Capacidad de negociación. Responsable y comprometida con la empresa.Enviar CV al correo y participa en una entrevista en Av. Javie Prado Oeste 355 - San Isidro, te esperamos.",https://www.bumeran.com.pe/empleos/gestora-de-cobranzas-isola-bruce-abogados-sc-1116334632.html
30/05/2024 02:19,,,Metalpren,Auxiliar de Contabilidad - Temporal 3 meses,Somos una compañía del sector industrial ubicado en el Cercado de Lima y estamos en la búsqueda de un profesional recién egresado para ocupar el puesto de Auxiliar de Contabilidad por un período de 3 meses.Su rol consistirá en apoyar en las gestiones y registros básicos a los analistas del área contable como: Revisión de comprobantes de pago de proveedores. Revisión de comprobantes de gastos/caja. Registro de documentación e información en el sistema SAP. Gestión de la documentación contable. Gestión de la información con otras áreas de la empresa. Otras actividades que le asigne su jefatura directa.Requisitos: Egresado o bachiller universitario. Experiencia mínima un año (incluido prácticas) Conocimiento manejo Excel a nivel intermedio - avanzado. Conocimiento sistema SAP R3 o Hana (no indispensable).Se ofrece: Comedor subvencionado al 70%. Horario de trabajo en modalidad presencial de lunes a viernes de 7:00am a 5:20pm Contrato en planilla con todos los beneficios de ley.,https://www.bumeran.com.pe/empleos/auxiliar-de-contabilidad-temporal-3-meses-metalpren-1116334631.html
30/05/2024 02:19,,,Protiviti Perú,Desarrollador Web/Power Platform - Híbrido,"En Protiviti Perú estamos en búsqueda de un Desarrollador Web con experiencia en proyectos de Power Platform para un importante cliente.Requisitos: Conocimiento en desarrollo web, Angular versión 10, .NET, BD Postgres SQL. Experiencia en el uso de Azure. Power Platform no como especialista, pero se valora haber utilizado o programado algún proyecto con estas herramientas (incluye Power App, Power BI y Power Automate).Funciones: Participar en la creacion de una plataforma para el área legal de la empresa que permita gestionar documentos.Condiciones: Lunes a viernes - 9am a 6pm. 3 días presencial en San Isidro. Contrato por 4 meses en RxH.En caso te encuentres interesado enviar tu cv al correo piero.quiroz(arroba)protiviti.com.pe",https://www.bumeran.com.pe/empleos/desarrollador-webpower-platform-hibrido-protiviti-peru-1116334629.html
30/05/2024 02:19,,,AUNA,Enfermera de Consulta Externa / Clínica Delgado 63-7058,"Auna es una organización líder cuyo compromiso principal es llevar salud y bienestar a sus afiliados y pacientes. Buscamos la innovación constante para brindar soluciones de salud con altos estándares de calidad y accesibles para todos.Tenemos presencia en Perú, Colombia y México y contamos con más de 14,500 colaboradores.En Auna trabajamos con un modelo de cuidado integral de salud centrado en las personas, el pilar más importante de nuestra misión.Misión: Brindar atención oportuna, eficiente y con calidez a pacientes ambulatorios aplicando el proceso de atención.  Funciones:- Asistir al medio en procedimientos especiales que requieran de apoyo profesional y/o consultas especializadas.- Asegurar la atención oportuna y realizar el seguimiento a los pacientes atendidos.- Administrar previa indicación médica medicamentos con rapidez y eficacia.- Atiende las observaciones presentadas por los pacientes y direcciona las quejas para la solución inmediata y oportuna.- Solicitar y mantener stock de materiales e insumos de trabajo actualizados, ordenados y controlados.- Registrar oportunamente los datos relacionados a la atención de los pacientes, reportes de enfermería, preparación y realización de procedimientos en la historia clínica.--Experiencia mínima de 01 año en el servicio de tópico, consulta externa, servicios ambulatorios.-Con con disponibilidad para trabajar de manera exclusiva-Licenciada en Enfermería Colegiada con Constancia de Habilidad Profesional Vigente.Beneficios:- Seguro médico- Seguro médico- Día de cumpleaños- Subsidio educativo- Actividades wellness- Subsidio de almuerzo- Descuentos en productosEl proceso de selección se realiza a través de Aira - plataforma de reclutamiento diseñado para mejorar tu experiencia de postulación. Para postular solo necesitas: 1. Postular a la oferta 2. Revisar tu email 3. Ingresar a Aira y contestar las preguntas y/o pruebas solicitadas Luego, si vemos que tu perfil se ajusta a lo que estamos buscando, te contactaremos por email (a través de Aira) para seguir a la etapa presencial.",https://www.bumeran.com.pe/empleos/enfermera-de-consulta-externa-clinica-delgado-63-7058-auna-1116334628.html
30/05/2024 02:19,,,ITIC PERU S.A.C.,INSPECTOR API 510,"ITIC PERÚ empresa con Orientación social y ambiental en búsqueda de LA EXCELENCIA OPERACIONAL E INTEGRIDAD en nuestros servicios, desea incorporar a sus proyectos un INSPECTOR API 510REQUISITOS: Profesionales en Ingeniería MECÁNICA, METALURGICA O AFINES Experiencia mínima de ocho (8) años en Integridad de recipientes a presión DEMOSTRABLES Experiencia laboral minima de 5 años en inspección de tuberias luego de la certificación API 510 Certificación API 510",https://www.bumeran.com.pe/empleos/inspector-api-510-itic-peru-sac-1116334616.html
30/05/2024 02:19,,,LA TINKA S.A.,Supervisor (a) de Ventas Canal Operado,"Requisitos: Egresados Universitarios de las carreras de Administración, Marketing, Economía y/o carreras afines. Experiencia mínima de dos (2) años trabajando como Supervisor(a) y/o coordinador (a) o con encargaturas en empresas de consumo masivo, Telecomunicaciones y/o Retail. Dominio de Excel a nivel Intermedio se validará. Disponibilidad para poder trabajar en Lima por zonas: Norte / Sur / Este / Oeste.Funciones: Analiza y diagnostica por categoría y KPIs claves por Punto de Venta. Define y planifica estrategias con el Jefe de Ventas, para cumplir con las metas establecidas por mes. Revisa el avance de ventas por categoría de manera diaria. Gestiona al personal asignado, velando por la productividad y realizando estrategias para mejorar el clima laboral. Gestiona el reclutamiento para asegurar la dotación de los Puntos de Venta asignados. Realiza reuniones matinales y capacitaciones constantes en función a lo planificado. Visita puntos de venta para brindar feedback y lineamientos al personal asignado. Otras funciones asignadas por el Jefe inmediato.Al trabajar en La Tinka, tienes estos beneficios: Oportunidades de carrera en La Tinka e Intercorp, y capacitaciones que acompañan tu desarrollo profesional. Cuponeras de tiempo libre para que disfrutes con los que más quieres. Préstamos sin intereses con facilidades de pago para emergencias y estudios. Pertenecer al Club Intercorp con acceso a descuentos en empresas del grupo y externas también, bolsa de trabajo, capacitaciones en la Universidad Corporativa, entre otros. Ser parte de una empresa con Certificación de Great Place to Work&#x2122; por ser reconocida por ofrecer una experiencia de trabajo de estándares mundiales a sus colaboradores.",https://www.bumeran.com.pe/empleos/supervisor-a-de-ventas-canal-operado-la-tinka-sa-1116334611.html
30/05/2024 02:19,,,COOPERATIVA DE AHORRO Y CREDITO SAN MIGUEL LTDA,Auxiliar de selección de personal,"Importante empresa del sector financiero se encuentra en búsqueda de un Auxiliar de selección de personal que cumpla con el siguiente perfil:Requisitos: Estudiante de los últimos ciclos de la carrera de Psicología. Capacidad analítica, altamente dinámica, proactiva y sentido de responsabilidad.Funciones: Apoyo y soporte en procesos de reclutamiento y selección. Generar convocatorias en las diferentes bolsas de empleo. Realizar el filtro curricular de acuerdo a las especificaciones definidas en el perfil del puesto. Programar y ejecutar entrevistas laborales a fin de validar el perfil profesional de cada postulante. Registrar su ingreso en la base de datos de la empresa y comunicar el hecho a las áreas competentes. Soporte en los procesos de inducción y onboarding con los nuevos colaboradores. Responsable del archivo y actualización de los legajos de los colaboradores. Apoyo en actividades de clima y cultura organizacional.Beneficios: Sueldo acorde al mercado Ingreso a planilla con todos los beneficios de ley Línea de carrera",https://www.bumeran.com.pe/empleos/auxiliar-de-seleccion-de-personal-cooperativa-de-ahorro-y-credito-san-miguel-ltda-1116334610.html
30/05/2024 02:19,,,Confidencial,Supervisor de Mantenimiento - Proyecto Minero Sur,"Somos una importante empresa de servicios mineros, actualmente nos encontramos en la búsqueda de un Supervisor de Guardia para formar parte de nuestro equipo.SUPERVISOR DE MANTENIMIENTO– PROYECTO MINERO ZONA NORTERequisitos: Profesional Titulado, colegiado y habilitado en Ing. de Mecanica y/o carreras afines. Experiencia mínima de 03 años en el cargo de Supervisión. Conocimiento en equipos auxiliares de linea amarilla. Conocimiento de perforaciones en minería superficial. Disponibilidad para laborar bajo régimen.Beneficios: Ingreso a planilla con todos los beneficios de acuerdo a ley. Participación de utilidades. Eps Traslado, Alimentación y Hospedaje cubierto por la empresa. Oportunidad de desarrollo profesional.",https://www.bumeran.com.pe/empleos/supervisor-de-mantenimiento-proyecto-minero-sur-confidencial-1116334595.html
30/05/2024 02:19,,,"Quálitas, compañia de seguros S.A.",ASISTENTE DE TI// SEGUROS VEHICULARES,"Somos una Empresa Transnacional especializada en seguros vehiculares,se encuentra en la búsqueda del siguiente profesional:Conocimientos: Contar con estudios superiores concluidos en Ingeniería de sistemas o Ingeniería de Redes. Conocimiento Hardware, cotización con proveedores. Conocimiento de mesa de servicios, redes.Experiencia: 1 año mínimo de experiencia en puestos similares. Experiencia trabajando con soporte a Call center. Conocimiento en AD. Conocimiento en ITIL VOLUMEN 3 (DESEABLE). Disponibilidad para laborar de forma presencial en San Borja.Funciones: Soporte y configuración de las redes y hardware. Apoyo en las consultas del usuario. Gestión con proveedores. Manejo de inventario.Beneficios: Planilla completa y directa de la misma empresa. EPS cubierta al 70%. Crecimiento profesional. Capacitaciones constantes. Remuneración de acorde al mercado. Buen clima Laboral.",https://www.bumeran.com.pe/empleos/asistente-de-ti-seguros-vehiculares-qualitas-compania-de-seguros-sa-1116334594.html
30/05/2024 02:19,,,Brexton,ALMACENERO C/S EXPERIENCIA,"Brexton es una empresa distribuidora de materiales eléctricos con más de 5 años en el mercado nacional. Nuestras soluciones en energía ofrecen la tecnología más avanzada del mercado.En la actualidad, nos encontramos en la búsqueda del mejor talento para la posición de ALMACENERO.Responsabilidades Recepción de materiales eléctricos. Verificación de documentación, facturas y guías de remisión. Preparación de materiales picking, packing y rotulado respectivo. Manipulación de carga y apoyo al transportista. Revisión de ingreso y salida de insumos. Limpieza del local interno.Requisitos: Estudios secundarios completos. Experiencia mínima 1 año en cargos similares. Actitud proactiva, deseo de superación y aprendizaje, vocación de servicio y atención al cliente (interno y externo), enfoque de mercado. Trabajo en equipo. Buena comunicación y presentación personal.",https://www.bumeran.com.pe/empleos/almacenero-cs-experiencia-brexton-1116334588.html
30/05/2024 02:19,,,Grupo Tawa,Analista Jr de Administración de Personal,"En Tawa actualmente nos encontramos en la búsqueda de un Analista Jr de Administración de Personal con el siguiente perfil:Requisitos: Profesionales de las carreras de Administración de Empresas, Economía o afines. Experiencia de 2 años como Asistente de Administración de Personal. Experiencia de 1 año controlando contratos. Excel intermedio. Disponibilidad para trabajo híbrido.Funciones: Controlar los contratos generados para los colaboradores destacados Consolidar la documentación correspondiente cuando sea requerido por nuestros clientes y por la autoridad competente (MINTRA, SUNAFIL, etc). Validar el correcto archivamiento de la documentación del personal destacado (legajos, contratos, Liquidaciones, boletas de pago, constancias, etc.). Garantizar el cumplimiento del cronograma de actividades de los asistentes del área de Servicio de Atención al Trabajador. Validación y análisis de declaración mensual de AFP dentro del cronograma establecido. Consolidación de información para cierre contable mensual. Coordinación y atención de casos atípicos laborales con áreas internas de la UN. Levantamiento de inconsistencias para la presentación PLAMEOfrecemos: Salario acorde al mercado Trabajo híbrido Planilla con beneficios de ley Grato clima laboral EPS 100% Oportunidad de crecimiento y aprendizaje",https://www.bumeran.com.pe/empleos/analista-jr-de-administracion-de-personal-grupo-tawa-1116334587.html
30/05/2024 02:19,,,CAJA CUSCO,ANALISTA DE CREDITOS CON EXPERIENCIA LIMA CENTRO / REF 416 2024 67-6978,"Administrar la cartera de créditos asignada (meta, mora y promoción) para el cumplimiento de objetivos del Área de Créditos.  Responsabilidades:Colocar créditos considerando las políticas, normas internas y metas establecidas, participando en todas sus etapas desde la promoción hasta el desembolso del crédito; así como la custodia de los expedientes.Realizar seguimiento y recuperación del pago de los créditos otorgados para controlar la mora.-Profesional técnico, Egresados, Bachiller o estudios truncos de cualquier especialidad de Inst o Uni-Analista de creditos con Exp: 1 año de exp como Analista de Créditos en empr del sistema financiero-Deseable: Curso de especialización relacionado al cargo de mínimo veinticuatro (24) horas lectivasDiscapacidad: Esta vacante es apta para personas con discapacidad.Fecha límite de postulación: DOMINGO, 02 DE JUNIO DEL 2024El proceso de selección se realiza a través de AIRA - plataforma de reclutamiento diseñado para mejorar tu experiencia de postulación. Para postular solo necesitas: 1. Postular a la oferta 2. Revisar tu mail 3. Ingresar a AIRA y contestar las preguntas y/o pruebas solicitadas Luego, si vemos que tu perfil se ajusta a lo que estamos buscando, te contactaremos por mail (a través de AIRA) para seguir a la etapa presencial.",https://www.bumeran.com.pe/empleos/analista-de-creditos-con-experiencia-lima-centro-ref-416-2024-67-6978-caja-cusco-1116334582.html
30/05/2024 02:19,,,Bureau Veritas del Peru SA,Analista de Transporte,"#EstamosContratandoTu carrera es más que crear un currículum: es una oportunidad de #DejarTuMarca. Bureau Veritas una empresa de servicios Business to Business to Society que contribuye a transformar positivamente el mundo en el que vivimos. Trabajamos en estrecha colaboración con nuestros clientes para abordar los desafíos críticos que enfrentan y vincularlos con las aspiraciones emergentes de la sociedad. Gracias a nuestra experiencia, conocimiento técnico y presencia mundial, apoyamos a nuestros clientes gestionando los riesgos de calidad, seguridad, salud y sostenibilidad, en beneficio de la sociedad en su conjunto.Puesto: Analista de Transporte Sede: Lima/ Minería las Bambas Horario: Lunes a viernes de 08:00 horas a 18:00 horas y sábados de 08:00 horas a 12:00 hora. Tiempo de servicio: 24 meses  Titulado de carreras de administración, ingeniería y/o afines.  Experiencia mayor a 2 años en operaciones logísticas.  Conocimiento de reglamentación de Seguridad y medio ambiente.Únete a una empresa inclusiva, flexible y diversa donde puedes prosperar mientras contribuyes a transformar positivamente el mundo en el que vivimos. Si sientes que este cargo es para ti y tus valores coinciden con nuestro propósito, envíanos una solicitud detallada postulando directamente en este anuncio.#ConstruyendoUnMundoDeConfianza #ConstruyendoUnMundoMejor #BureauVeritasPeru #DejaTuMarca",https://www.bumeran.com.pe/empleos/analista-de-transporte-bureau-veritas-del-peru-sa-1116334576.html
30/05/2024 02:19,,,CAJA RURAL DE AHORRO Y CREDITO CAT PERÚ S.A.,Practicante Pre Profesional de Planeamiento Financiero y Control de Gestión,"Caja Cencosud Scotiabank nace de la alianza de dos de las empresas más prestigiosas en sus respectivos sectores, Cencosud y Scotiabank, uniendo lo mejor del Retail y la Banca en un solo lugar, con el propósito de mejorar la calidad de vida de las familias peruanas.  Facilitar información financiera oportuna mediante reportes de resultados. Dar soporte a los clientes internos en el diseño y evaluación de los modelos financieros a utilizarse como sustento en las Iniciativas y Business Cases.  Efectuar el análisis y seguimiento presupuestal a las Iniciativas y Business Cases aprobados e implementados, identificando las desviaciones, informando oportunamente, para proponer medidas correctivas a sus respectivos responsables Dar apoyo en la construcción de presentaciones al Directorio y/o gerencia. Brindar soporte en el proceso del Plan Anual, analizando y consolidando la información presupuestal proporcionada por las unidades responsables. Asegurar la consistencia de la información de los reportes financieros facilitando la consolidación de los resultados en la vista Casa Matriz (Toronto) y local. Brindar soporte control presupuestal y análisis del crecimiento de las Gerencias de productos y Territoriales. Requisitos:  Estudiante de los últimos ciclos o egresado de Economía, Estadística, Ingeniería Industrial, Administración y/o carreras afines. Contar con manejo de Office a Nivel intermedio. Contar con manejo de bases de datos (SQL/DB2/Visual Studio/Data Tools) Beneficios  Convenio de Prácticas preprofesionales Seguro Fola Descuentos corporativos en Wong y Metro Cuponera de tiempo libre Día libre de cumpleaños Línea de carrera dentro del grupo Scotiabank",https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-planeamiento-financiero-y-control-de-gestion-caja-rural-de-ahorro-y-credito-cat-peru-sa-1116334572.html
30/05/2024 02:19,,,AUNA,Enfermera de Quimioterapia Ambulatoria/ Clínica Delgado 72-6963,"Auna es una organización líder cuyo compromiso principal es llevar salud y bienestar a sus afiliados y pacientes. Buscamos la innovación constante para brindar soluciones de salud con altos estándares de calidad y accesibles para todos.Tenemos presencia en Perú, Colombia y México y contamos con más de 14,500 colaboradores.En Auna trabajamos con un modelo de cuidado integral de salud centrado en las personas, el pilar más importante de nuestra misión.Misión: Brindar atención de enfermería oportuna, eficiente y con calidez a los pacientes que requieren tratamiento de quimioterapia.  Funciones:- Ejecutar el PAE y brindar los cuidados de enfermería al paciente oncológico según los protocolos y las prácticas organizacionales requeridas.- Verificar la preparación de cada paciente y el cumplimiento de los exámenes pre-quirúrgicos solicitados por la especialidad.- Valoración del paciente: hemodinámico y hematológico.- Verificación de consentimiento informado firmado y subido al sistema.- Realizar la canalización de vía periférica, catéter porth, y verificar la permeabilidad y el retorno sanguíneo.- Verificar la indicación médica (esquema de quimioterapia).- Coordinar con UMO la preparación de citostáticos, monoclonal y/o biológico.- Recepcionar y verificar la entrega del medicamento solicitado.- Participar activamente en situaciones de emergencia y/o urgencia como parte del equipo multidisciplinario.- Supervisar y monitorear las actividades asignadas del Personal Técnico de Enfermería a cargo.-Experiencia mínima de 02 años en el servicio de quimioterapia.-Título, colegiatura y habilidad profesional en enfermería.-Contar con título o constancia de egreso de la especialidad de Oncología.Beneficios:- Seguro médico- Día de cumpleaños- Subsidio educativo- Actividades wellness- Subsidio de almuerzo- Descuentos en productosEl proceso de selección se realiza a través de Aira - plataforma de reclutamiento diseñado para mejorar tu experiencia de postulación. Para postular solo necesitas: 1. Postular a la oferta 2. Revisar tu email 3. Ingresar a Aira y contestar las preguntas y/o pruebas solicitadas Luego, si vemos que tu perfil se ajusta a lo que estamos buscando, te contactaremos por email (a través de Aira) para seguir a la etapa presencial.",https://www.bumeran.com.pe/empleos/enfermera-de-quimioterapia-ambulatoria-clinica-delgado-72-6963-auna-1116334570.html
30/05/2024 02:19,,,INDRA PERU,Arquitecto de Datos AWS,"Funciones del puesto: Diseñar soluciones de datos utilizando herramientas de diagramación como Draw.io, archimate o similar. Completar los artefactos de arquitectura de las soluciones de datos, brindando un detalle técnico profundo de los diversos componentes y disciplinas. Crear y ejecutar scripts de despliegue de recursos/infraestructura en AWS, incluyendo los pipelines CI/CD para el despliegue de los componentes de la solución. Participar y exponer el detalle técnico de las soluciones de datos ante el comité de arquitectura. Definir en conjunto con el equipo de ingeniería de datos la mejor arquitectura y las mejores prácticas de integración de datos. Asegurar el desarrollo sostenible de la capa de integración con otras fuentes de datos a través de APIs/web services. Apoyar al equipo de Arquitectura e Ingeniería de Datos como experto técnico de las soluciones para el soporte o identificación de mejoras. Proponer nuevas tecnologías y participar activamente con los equipos de Data para la sostenibilidad de las operaciones. Diseñar, desarrollar y controlar la calidad sobre las arquitecturas planteadas. Mantener actualizada la documentación de Arquitectura de Datos. Monitorear la seguridad y optimizar costos sobre las arquitecturas implementadas.",https://www.bumeran.com.pe/empleos/arquitecto-de-datos-aws-indra-peru-1116334565.html
30/05/2024 02:19,,,Transportes Cruz Del Sur S.A.C.,ASISTENTE ADMINISTRATIVO - Javier Prado,"Nuestra organización se encuentra en la búsqueda de un talento que cumpla el siguiente perfil:MISION DEL PUESTO:Encargado de la gestión administrativa, documentaria y tesorería de la agencia. Brinda soporte y supervisión a las distintas áreas de agencia en ausencia del administrador y supervisores, haciendo cumplir los procedimientos de la compañía a nivel administrativo y operativo. Da soporte a los Supervisores de Operaciones, Counter y Cargo en ausencia del administrador.REQUISITOS: Estudios técnicos en curso de Administracion, Computación e Informatica o afines. Experiencia Laboral mínimo 1 año en posiciones similares. MS Office – nivel intermedio. Disponibilidad para trabajar en turno rotativos, 6 días a la semana y 1 día de descanso.",https://www.bumeran.com.pe/empleos/asistente-administrativo-javier-prado-transportes-cruz-del-sur-sac-1116334563.html
30/05/2024 02:19,,,Grupo Euromotors ,PRACTICANTE PRE-PROFESIONAL DE MARKETING - RUBRO AUTOMOTRIZ,"¡El Grupo Euromotors quiere que te unas a su gran familia!El Grupo Euromotors está conformado por 13 empresas: Euromotors, Euroshop (Volkswagen, Audi, Seat, Porsche, Ducati, Lamborghini, Bentley), Altos Andes (SsangYong, Karry, KYC, Kaiyi, Jetour), Euro Camiones (Camiones y Buses Volkswagen, MAN), San Bartolomé (Dongfeng, FAW, CAMC), Renting, Euroinmuebles, One, Eurolift (Hyster), RevoMotors, International Camiones del Perú, T1 y Euroconnect.Queremos que te unas a nuestra familia y poder contar con tu talento. Si eres un apasionado por servir y compartes valores como: transparencia, bienestar de las personas, entusiasmo y escucha activa,¡Únete a nosotros y comparte nuestro ADN!Postula ahora a la vacante de PRACTICANTE PRE-PROFESIONAL DE MARKETING (RUBRO AUTOMOTRIZ) ¿Cuáles serían sus funciones? Ayudar en la elaboración de estrategias de marketing y en la implementación de campañas publicitarias. Ayudar en la gestión de las redes sociales de la empresa, creando contenido, planificando publicaciones y analizando la participación del público. Participar en la creación de contenidos para la página web, blog, newsletters, etc. Colaborar en la planificación y ejecución de eventos y promociones, incluyendo la gestión de proveedores, la logística y la comunicación. Ayudar en el monitoreo de los resultados de las campañas de marketing, analizando las métricas y proponiendo mejoras.¿Cómo es nuestro candidato ideal? Estudiantes a partir de 8vo ciclo de la carrera de Marketing, Comunicaciones o afines. ( disponibilidad de pedir carta de presentación) Deseable experiencia. Manejo de Office a nivel intermedio. Inglés a nivel intermedio. Manejo de programas de diseño (Illustratror y Photoshop) a nivel intermedio. Disponibilidad para laborar en Santa Anita y Villa el salvador¿Qué competencias buscamos? Compromiso Orientación a resultados Trabajo en equipo Aprenidzaje continuo¿Qué te ofrecemos? Programa de descuentos Euroclub para ti y tu familia. Beneficios exclusivos del Grupo Euromotors Aprendizaje y formación contínua. Seguro FOLA ¡Mucho más!",https://www.bumeran.com.pe/empleos/practicante-pre-profesional-de-marketing-rubro-automotriz-grupo-euromotors-1116334562.html
30/05/2024 02:19,,,Universidad Continental SAC ,Coordinador Web,"En Universidad Continental nos encontramos en la busqueda de un Coordinador Web que debe ser alguien que contribuya con la presencia de marca en los activos digitales. Transmitir el ADN de la Corporación Continental en su comunicación, generar un vínculo con los diversos públicos objetivos con la finalidad de generar consideración, conversión, engagement y recomendación de marca. Deberá asegurar una atención oportuna en los diversos canales digitales web, landing page, apps e-mail . Asimismo, deberá medir los resultados con KPIs adecuados a sus funciones.¿Qué desafíos tendrás? Planificar, desarrollar y dar mantenimiento al sitio web y landing page de acuerdo con los requerimientos de la organización. Monitorizar el rendimiento del sitio web, como los tiempos de carga de la página, la interacción del usuario y otras métricas, para garantizar la máxima experiencia del usuario. Asegurarse de que el sitio web sea seguro y cumpla con las regulaciones de protección de datos. Comunicarse con los stakeholders internos para garantizar que el contenido del sitio web esté actualizado y los envíos mail.¿A quien buscamos? Egresado de carreras de Comunicaciones, Marketing, Ing. de Sistemas, Ing. en Informática, Diseñador web Estudios Adicionales : Cursos o diplomados de Marketing Digital y Programación (indispensable). Dominio de Metodologías Ágiles (deseable). Experiencia: Mínimo 2 años de experienciaen marketing digital como coordinar web, programador, web master, diseñdor UX/UI Conocimiento de programación, desarrollo, SEO y de preferencia con experiencia en áreas de marketing digital. Idioma : Inglés intermedio Otros : Manejo de analítica digital web.¿ Qué te ofrecemos? Trabajar en una organización con propósito, innovadora y global. Trabajar en un equipo multidisciplinario y orientado a aprendizaje Planilla completa con todos los beneficios de ley. Utilidades. EPS de libre afiliación Capacitación constante y descuentos corporativos.",https://www.bumeran.com.pe/empleos/coordinador-web-universidad-continental-sac-1116334559.html
30/05/2024 02:19,,,Grupo JJC,Especialista de Gestión Social (Puentes),"Somos un grupo empresarial peruano con más de 68 años de experiencia y alcance internacional. Nos especializamos en servicios diversificados e integrados de ingeniería y construcción, servicios mineros y concesiones de infraestructura.En JJC impulsamos el desarrollo de talentos y nos motiva el propósito de construir oportunidades para todos de manera sostenible. Por ello, nos encontramos en la búsqueda de un(a) Especialista de Gestión Social para que forme parte de nuestro gran equipo humano en uno de nuestros principales proyectos; contribuyendo así al desarrollo del país.Requisitos:Requisitos: Antropólogo o Sociólogo o profesional de ciencias sociales (o equivalente en el país de emisión del diploma). 8 años como especialista o responsable o Jefe de gestión social en Obras construcción / infraestructura. Experiencia laborando en proyectos de: Construcción o reconstrucción o rehabilitación o mejoramiento de puente, viaductos (ya sean viales o ferroviarios), intercambios viales, pasos a desnivel, pasos inferiores cubiertos, estructuras enterradas en zona urbana (estaciones de metro, túneles, entre otros), cualquiera de estas tiene que estar en zona urbana.BeneficiosBeneficios De ley y corporativosConoce más sobre JJC y síguenos en:LinkedIn: Grupo JJCFacebook: JJCgrupoInstagram: grupo_jjc“En JJC promovemos la igualdad de oportunidades entre hombres y mujeres, la diversidad generacional, origen étnico, nacionalidad y la inclusión de personas con habilidades diferentes”.",https://www.bumeran.com.pe/empleos/especialista-de-gestion-social-puentes-grupo-jjc-1116334558.html
30/05/2024 02:19,,,LA TINKA S.A.,Supervisor (a) de Ventas Canal Operado - Breña / Lima Centro,"Requisitos: Egresados Universitarios de las carreras de Administración, Marketing, Economía y/o carreras afines. Experiencia mínima de dos (2) años trabajando como Supervisor(a) y/o coordinador (a) o con encargaturas en empresas de consumo masivo, Telecomunicaciones y/o Retail. Dominio de Excel a nivel Intermedio se validará. Disponibilidad para poder trabajar en Lima por zonas: Breña y Lima Centro.Funciones: Analiza y diagnostica por categoría y KPIs claves por Punto de Venta. Define y planifica estrategias con el Jefe de Ventas, para cumplir con las metas establecidas por mes. Revisa el avance de ventas por categoría de manera diaria. Gestiona al personal asignado, velando por la productividad y realizando estrategias para mejorar el clima laboral. Gestiona el reclutamiento para asegurar la dotación de los Puntos de Venta asignados. Realiza reuniones matinales y capacitaciones constantes en función a lo planificado. Visita puntos de venta para brindar feedback y lineamientos al personal asignado. Otras funciones asignadas por el Jefe inmediato.Al trabajar en La Tinka, tienes estos beneficios: Oportunidades de carrera en La Tinka e Intercorp, y capacitaciones que acompañan tu desarrollo profesional. Cuponeras de tiempo libre para que disfrutes con los que más quieres. Préstamos sin intereses con facilidades de pago para emergencias y estudios. Pertenecer al Club Intercorp con acceso a descuentos en empresas del grupo y externas también, bolsa de trabajo, capacitaciones en la Universidad Corporativa, entre otros. Ser parte de una empresa con Certificación de Great Place to Work&#x2122; por ser reconocida por ofrecer una experiencia de trabajo de estándares mundiales a sus colaboradores.",https://www.bumeran.com.pe/empleos/supervisor-a-de-ventas-canal-operado-brena-lima-centro-la-tinka-sa-1116334557.html
